iter	Passed	Remaining
625	3064	11621
626	3069	11616
627	3074	11610
628	3079	11608
629	3083	11600
630	3088	11594
631	3093	11589
632	3097	11584
633	3102	11576
634	3107	11571
635	3111	11565
636	3115	11557
637	3120	11552
638	3126	11553
639	3132	11552
640	3138	11550
641	3145	11552
642	3152	11556
643	3158	11556
644	3164	11554
645	3170	11552
646	3175	11548
647	3232	11733
648	3253	11784
649	3262	11794
650	3270	11800
651	3282	11820
652	3290	11825
653	3299	11837
654	3307	11840
655	3315	11848
656	3323	11850
657	3329	11850
658	3339	11861
659	3344	11858
660	3354	11871
661	3361	11873
662	3368	11872
663	3376	11879
664	3384	11882
665	3390	11882
666	3395	11876
667	3400	11871
668	3405	11864
669	3409	11855
670	3413	11848
671	3417	11840
672	3421	11831
673	3426	11823
674	3430	11816
675	3434	11805
676	3438	11797
677	3441	11787
678	3445	11778
679	3449	11768
680	3453	11760
681	3457	11752
682	3461	11743
683	3467	11740
684	3473	11740
685	3479	11737
686	3485	11733
687	3491	11731
688	3497	11731
689	3503	11729
690	3508	11725
691	3514	11722
692	3521	11721
693	3527	11719
694	3534	11720
695	3540	11720
696	3548	11725
697	3555	11724
698	3565	11735
699	3569	11729
700	3574	11723
701	3581	11725
702	3592	11738
703	3599	11739
704	3608	11747
705	3625	11780
706	3632	11781
707	3641	11787
708	3649	11792
709	3660	11807
710	3666	11805
711	3673	11803
712	3679	11800
713	3688	11809
714	3696	11812
715	3705	11819
716	3713	11822
717	3720	11823
718	3725	11820
719	3731	11817
720	3737	11812
721	3742	11809
722	3748	11803
723	3753	11798
724	3760	11800
725	3766	11797
726	3772	11795
727	3780	11799
728	3786	11796
729	3791	11790
730	3797	11786
731	3804	11787
732	3810	11786
733	3820	11795
734	3829	11800
735	3847	11835
736	3861	11857
737	3869	11858
738	3876	11861
739	3888	11875
740	3899	11886
741	3913	11908
742	3923	11918
743	3934	11929
744	3946	11946
745	3963	11976
746	3971	11979
747	3978	11979
748	3984	11975
749	3990	11970
750	3996	11967
751	4001	11960
752	4005	11953
753	4010	11946
754	4016	11943
755	4021	11937
756	4027	11934
757	4036	11939
758	4044	11941
759	4052	11944
760	4058	11941
761	4065	11941
762	4072	11939
763	4088	11965
764	4097	11970
765	4103	11968
766	4111	11969
767	4125	11990
768	4145	12026
769	4156	12038
770	4165	12042
771	4179	12062
772	4189	12070
773	4198	12074
774	4205	12074
775	4212	12073
776	4219	12070
777	4225	12068
778	4232	12066
779	4236	12058
780	4242	12053
781	4386	12441
782	4400	12458
783	4576	12936
784	4756	13421
785	4793	13501
786	4822	13560
787	4849	13612
788	4861	13623
789	4874	13636
790	4895	13671
791	4912	13694
792	4922	13700
793	4940	13727
794	4952	13736
795	4958	13730
796	4967	13731
797	4973	13723
798	4981	13722
799	4986	13714
800	4993	13707
801	4999	13702
802	5004	13693
803	5010	13684
804	5015	13676
805	5021	13668
806	5027	13662
807	5033	13654
808	5040	13651
809	5046	13643
810	5052	13636
811	5057	13627
812	5063	13621
813	5070	13617
814	5077	13612
815	5083	13605
816	5089	13598
817	5095	13591
818	5101	13585
819	5106	13576
820	5114	13573
821	5119	13565
822	5125	13556
823	5131	13551
824	5140	13551
825	5149	13553
826	5165	13572
827	5171	13567
828	5187	13585
829	5195	13582
830	5200	13574
831	5214	13586
832	5223	13587
833	5231	13587
834	5249	13611
835	5261	13618
836	5277	13637
837	5284	13634
838	5293	13634
839	5310	13655
840	5318	13653
841	5325	13650
842	5331	13642
843	5336	13632
844	5343	13627
845	5349	13621
846	5357	13617
847	5362	13609
848	5368	13601
849	5377	13602
850	5383	13595
851	5390	13590
852	5396	13583
853	5404	13580
854	5410	13573
855	5417	13568
856	5424	13563
857	5431	13559
858	5439	13557
859	5446	13552
860	5473	13599
861	5491	13620
862	5501	13624
863	5509	13621
864	5519	13622
865	5539	13650
866	5549	13653
867	5561	13661
868	5573	13666
869	5583	13670
870	5599	13686
871	5607	13685
872	5616	13683
873	5627	13687
874	5635	13686
875	5643	13683
876	5649	13676
877	5656	13671
878	5663	13666
879	5672	13664
880	5680	13662
881	5688	13660
882	5702	13672
883	5710	13669
884	5718	13665
885	5724	13659
886	5731	13653
887	5738	13647
888	5746	13645
889	5753	13639
890	5759	13633
891	5765	13626
892	5772	13619
893	5779	13614
894	5786	13609
895	5794	13605
896	5801	13601
897	5811	13602
898	5821	13604
899	5828	13599
900	5836	13596
901	5842	13589
902	5850	13586
903	5860	13587
904	5865	13578
905	5871	13569
906	5882	13574
907	5888	13567
908	5898	13567
909	5917	13591
910	5946	13635
911	5961	13648
912	5979	13667
913	5994	13680
914	6018	13714
915	6033	13726
916	6043	13727
917	6051	13725
918	6062	13727
919	6071	13726
920	6081	13728
921	6137	13832
922	6200	13952
923	6224	13985
924	6255	14032
925	6455	14458
926	6492	14518
927	6502	14519
928	6511	14514
929	6523	14520
930	6543	14540
931	6565	14567
932	6584	14586
933	6644	14698
934	6650	14688
935	6657	14681
936	6664	14673
937	6669	14661
938	6674	14650
939	6679	14639
940	6684	14626
941	6690	14616
942	6696	14607
943	6702	14597
944	6707	14587
945	6712	14575
946	6718	14564
947	6723	14553
948	6729	14543
949	6735	14534
950	6740	14522
951	6745	14511
952	6751	14501
953	6756	14491
954	6762	14481
955	6768	14472
956	6773	14460
957	6778	14449
958	6784	14438
959	6788	14426
960	6793	14415
961	6799	14403
962	6804	14392
963	6809	14382
964	6814	14370
965	6819	14359
966	6824	14348
967	6830	14337
968	6835	14326
969	6840	14314
970	6844	14302
971	6849	14290
972	6854	14279
973	6859	14268
974	6865	14259
975	6871	14250
976	6877	14240
977	6883	14230
978	6889	14221
979	6893	14209
980	6899	14199
981	6904	14187
982	6908	14175
983	6914	14165
984	6921	14159
985	6930	14155
986	6937	14148
987	6943	14139
988	6949	14130
989	6956	14122
990	6962	14113
991	6966	14101
992	6970	14088
993	6975	14078
994	6981	14067
995	6986	14056
996	6991	14045
997	6996	14034
998	7000	14022
999	7005	14011
1000	7010	14000
1001	7016	13990
1002	7020	13978
1003	7025	13967
1004	7030	13955
1005	7034	13943
1006	7039	13931
1007	7043	13919
1008	7047	13907
1009	7052	13895
1010	7057	13885
1011	7064	13877
1012	7071	13870
1013	7076	13860
1014	7081	13848
1015	7087	13839
1016	7095	13836
1017	7105	13834
1018	7114	13830
1019	7119	13820
1020	7126	13812
1021	7131	13802
1022	7136	13791
1023	7140	13779
1024	7145	13768
1025	7150	13758
1026	7156	13748
1027	7163	13740
1028	7168	13730
1029	7172	13718
1030	7176	13706
1031	7181	13694
1032	7185	13682
1033	7190	13671
1034	7195	13661
1035	7200	13651
1036	7205	13639
1037	7210	13628
1038	7215	13618
1039	7221	13610
1040	7227	13600
1041	7233	13592
1042	7239	13583
1043	7243	13572
1044	7249	13561
1045	7254	13552
1046	7261	13544
1047	7266	13533
1048	7271	13523
1049	7276	13513
1050	7282	13504
1051	7288	13495
1052	7293	13486
1053	7298	13475
1054	7305	13468
1055	7311	13459
1056	7317	13450
1057	7322	13440
1058	7328	13432
1059	7334	13422
1060	7338	13411
1061	7343	13400
1062	7347	13388
1063	7351	13376
1064	7356	13366
1065	7360	13354
1066	7365	13343
1067	7369	13331
1068	7373	13318
1069	7377	13306
1070	7382	13296
1071	7386	13285
1072	7392	13276
1073	7396	13264
1074	7401	13253
1075	7406	13243
1076	7410	13232
1077	7416	13222
1078	7420	13211
1079	7424	13199
1080	7429	13189
1081	7434	13178
1082	7438	13167
1083	7442	13155
1084	7446	13142
1085	7450	13131
1086	7454	13119
1087	7459	13108
1088	7463	13096
1089	7467	13085
1090	7471	13074
1091	7476	13063
1092	7482	13054
1093	7486	13042
1094	7490	13031
1095	7494	13019
1096	7498	13007
1097	7502	12996
1098	7506	12984
1099	7512	12975
1100	7516	12964
1101	7521	12953
1102	7525	12943
1103	7530	12932
1104	7534	12920
1105	7538	12909
1106	7542	12897
1107	7547	12888
1108	7553	12879
1109	7560	12873
1110	7565	12863
1111	7570	12852
1112	7574	12841
1113	7578	12830
1114	7583	12820
1115	7587	12808
1116	7591	12797
1117	7595	12786
1118	7600	12776
1119	7605	12766
1120	7609	12754
1121	7613	12743
1122	7618	12733
1123	7622	12722
1124	7626	12710
1125	7630	12699
1126	7635	12690
1127	7640	12679
1128	7645	12670
1129	7650	12661
1130	7655	12650
1131	7660	12641
1132	7665	12630
1133	7669	12620
1134	7674	12610
1135	7679	12600
1136	7683	12589
1137	7689	12581
1138	7693	12570
1139	7697	12559
1140	7701	12548
1141	7711	12545
1142	7717	12538
1143	7721	12527
1144	7726	12517
1145	7730	12506
1146	7735	12497
1147	7740	12487
1148	7744	12476
1149	7749	12466
1150	7752	12454
1151	7756	12442
1152	7760	12431
1153	7763	12419
1154	7767	12408
1155	7771	12396
1156	7775	12386
1157	7780	12375
1158	7784	12364
1159	7788	12353
1160	7792	12342
1161	7796	12332
1162	7800	12320
1163	7804	12309
1164	7808	12299
1165	7812	12287
1166	7816	12276
1167	7819	12264
1168	7823	12253
1169	7827	12242
1170	7830	12230
1171	7833	12218
1172	7838	12208
1173	7841	12196
1174	7845	12185
1175	7848	12173
1176	7852	12162
1177	7857	12152
1178	7861	12141
1179	7864	12130
1180	7869	12120
1181	7873	12109
1182	7877	12098
1183	7880	12087
1184	7884	12076
1185	7889	12066
1186	7892	12055
1187	7896	12044
1188	7900	12033
1189	7904	12022
1190	7908	12011
1191	7912	12001
1192	7917	11991
1193	7921	11981
1194	7925	11971
1195	7929	11961
1196	7933	11950
1197	7937	11939
1198	7941	11929
1199	7945	11918
1200	7949	11907
1201	7953	11896
1202	7957	11886
1203	7961	11876
1204	7965	11865
1205	7969	11855
1206	7974	11845
1207	7978	11835
1208	7982	11825
1209	7987	11815
1210	7991	11805
1211	7995	11795
1212	7999	11784
1213	8003	11773
1214	8007	11763
1215	8011	11753
1216	8015	11743
1217	8020	11733
1218	8024	11723
1219	8028	11713
1220	8032	11703
1221	8037	11694
1222	8041	11684
1223	8048	11678
1224	8054	11670
1225	8059	11662
1226	8064	11652
1227	8069	11644
1228	8074	11635
1229	8079	11626
1230	8084	11617
1231	8088	11607
1232	8094	11600
1233	8099	11590
1234	8104	11582
1235	8108	11572
1236	8113	11562
1237	8116	11552
1238	8121	11543
1239	8126	11534
1240	8130	11524
1241	8135	11515
1242	8139	11505
1243	8143	11495
1244	8148	11485
1245	8152	11475
1246	8156	11465
1247	8160	11456
1248	8164	11445
1249	8168	11436
1250	8172	11426
1251	8177	11416
1252	8181	11407
1253	8185	11396
1254	8188	11386
1255	8193	11376
1256	8197	11366
1257	8200	11355
1258	8204	11345
1259	8207	11334
1260	8211	11324
1261	8215	11314
1262	8219	11304
1263	8223	11294
1264	8228	11285
1265	8232	11275
1266	8235	11265
1267	8240	11255
1268	8243	11244
1269	8246	11233
1270	8250	11223
1271	8254	11213
1272	8257	11202
1273	8261	11192
1274	8264	11181
1275	8268	11171
1276	8272	11162
1277	8276	11152
1278	8280	11142
1279	8284	11132
1280	8288	11122
1281	8292	11112
1282	8296	11102
1283	8299	11092
1284	8303	11082
1285	8307	11072
1286	8310	11061
1287	8314	11051
1288	8318	11041
1289	8322	11031
1290	8325	11021
1291	8329	11011
1292	8333	11001
1293	8336	10991
1294	8340	10980
1295	8344	10970
1296	8348	10961
1297	8352	10952
1298	8358	10944
1299	8362	10936
1300	8367	10926
1301	8371	10917
1302	8376	10909
1303	8381	10900
1304	8386	10892
1305	8391	10884
1306	8396	10876
1307	8401	10868
1308	8406	10860
1309	8411	10850
1310	8415	10841
1311	8420	10833
1312	8425	10825
1313	8430	10816
1314	8434	10808
1315	8438	10798
1316	8443	10789
1317	8447	10781
1318	8452	10772
1319	8457	10763
1320	8461	10754
1321	8466	10745
1322	8470	10737
1323	8476	10730
1324	8482	10723
1325	8488	10715
1326	8493	10707
1327	8497	10699
1328	8502	10690
1329	8505	10680
1330	8510	10671
1331	8514	10662
1332	8518	10652
1333	8522	10643
1334	8526	10634
1335	8530	10625
1336	8534	10616
1337	8539	10606
1338	8543	10598
1339	8548	10590
1340	8553	10581
1341	8556	10571
1342	8560	10562
1343	8565	10553
1344	8569	10544
1345	8573	10535
1346	8577	10526
1347	8582	10517
1348	8587	10509
1349	8591	10500
1350	8595	10491
1351	8600	10482
1352	8604	10473
1353	8607	10463
1354	8612	10455
1355	8616	10446
1356	8619	10436
1357	8623	10427
1358	8627	10417
1359	8631	10408
1360	8635	10398
1361	8639	10389
1362	8642	10380
1363	8646	10370
1364	8650	10361
1365	8654	10353
1366	8659	10344
1367	8663	10334
1368	8666	10325
1369	8671	10316
1370	8675	10308
1371	8679	10298
1372	8683	10289
1373	8687	10280
1374	8691	10271
1375	8694	10262
1376	8699	10253
1377	8702	10243
1378	8705	10233
1379	8709	10224
1380	8713	10214
1381	8716	10205
1382	8720	10195
1383	8723	10186
1384	8727	10176
1385	8731	10167
1386	8734	10158
1387	8738	10148
1388	8742	10139
1389	8746	10130
1390	8750	10122
1391	8755	10114
1392	8760	10106
1393	8764	10097
1394	8769	10089
1395	8775	10082
1396	8779	10074
1397	8784	10065
1398	8788	10057
1399	8793	10049
1400	8797	10041
1401	8802	10033
1402	8807	10025
1403	8812	10017
1404	8816	10008
1405	8821	10000
1406	8825	9991
1407	8829	9983
1408	8833	9975
1409	8837	9965
1410	8841	9957
1411	8846	9948
1412	8850	9940
1413	8855	9932
1414	8859	9923
1415	8864	9915
1416	8868	9907
1417	8873	9899
1418	8877	9890
1419	8881	9881
1420	8885	9873
1421	8889	9864
1422	8893	9856
1423	8898	9847
1424	8902	9839
1425	8906	9830
1426	8909	9821
1427	8913	9811
1428	8916	9802
1429	8920	9793
1430	8923	9784
1431	8927	9775
1432	8930	9765
1433	8933	9756
1434	8937	9747
1435	8941	9738
1436	8944	9729
1437	8948	9720
1438	8952	9711
1439	8955	9701
1440	8959	9692
1441	8962	9683
1442	8966	9674
1443	8969	9665
1444	8973	9656
1445	8976	9647
1446	8980	9638
1447	8983	9629
1448	8987	9620
1449	8991	9611
1450	8994	9602
1451	8998	9593
1452	9002	9585
1453	9006	9575
1454	9009	9566
1455	9013	9558
1456	9017	9549
1457	9020	9540
1458	9024	9531
1459	9028	9523
1460	9031	9514
1461	9035	9504
1462	9038	9496
1463	9042	9487
1464	9046	9478
1465	9049	9469
1466	9053	9460
1467	9057	9451
1468	9061	9443
1469	9064	9434
1470	9067	9425
1471	9071	9416
1472	9076	9408
1473	9079	9400
1474	9083	9391
1475	9087	9383
1476	9091	9374
