iter	MAE	RMSE
1930	1718.632996	2417.93252
1931	1718.256882	2417.576856
1932	1718.140722	2417.373834
1933	1717.709818	2416.839583
1934	1717.603555	2416.739227
1935	1717.411731	2416.419161
1936	1717.325248	2416.297793
1937	1717.059273	2415.891352
1938	1716.804302	2415.306761
1939	1716.718562	2415.104084
1940	1716.307817	2414.711478
1941	1716.183433	2414.545664
1942	1715.981744	2414.285078
1943	1715.936306	2414.180974
1944	1715.680076	2413.881261
1945	1715.612743	2413.740988
1946	1715.591818	2413.689989
1947	1715.527578	2413.584235
1948	1715.319974	2413.301835
1949	1714.868151	2412.624041
1950	1714.434499	2411.962587
1951	1713.946174	2411.20472
1952	1713.853161	2410.984808
1953	1713.525026	2410.640763
1954	1713.359574	2410.38494
1955	1713.155377	2410.015969
1956	1712.88235	2409.547507
1957	1712.699254	2409.153158
1958	1712.54352	2408.884961
1959	1712.240134	2408.43585
1960	1711.720498	2407.747819
1961	1711.395424	2407.338824
1962	1711.175041	2407.025948
1963	1710.658277	2406.301431
1964	1710.520117	2406.059058
1965	1710.152996	2405.508776
1966	1709.820198	2405.07373
1967	1709.68078	2404.85369
1968	1709.576923	2404.684045
1969	1709.551024	2404.612983
1970	1709.162981	2403.938174
1971	1709.043197	2403.819108
1972	1708.673608	2403.353264
1973	1708.430677	2402.86019
1974	1708.241477	2402.526919
1975	1708.128506	2402.333328
1976	1708.015339	2402.123012
1977	1707.634121	2401.597966
1978	1707.273003	2401.041523
1979	1707.005297	2400.76818
1980	1706.833848	2400.481629
1981	1706.482565	2399.971571
1982	1706.234317	2399.414111
1983	1705.860378	2398.971189
1984	1705.59638	2398.520893
1985	1705.551125	2398.412033
1986	1705.39784	2398.141867
1987	1705.259552	2398.016887
1988	1705.131617	2397.788338
1989	1704.734963	2397.264697
1990	1704.483361	2396.907762
1991	1704.388584	2396.68973
1992	1704.253512	2396.439566
1993	1703.91239	2395.782029
1994	1703.639717	2395.410528
1995	1703.324288	2394.965828
1996	1702.921903	2394.431592
1997	1702.85102	2394.310318
1998	1702.493106	2393.730411
1999	1702.209991	2393.328272
2000	1701.990426	2393.037161
2001	1701.800761	2392.703619
2002	1701.55447	2392.338799
2003	1701.32684	2392.082601
2004	1701.101945	2391.784663
2005	1701.004466	2391.63499
2006	1700.77565	2391.260469
2007	1700.570474	2390.950465
2008	1700.252809	2390.600388
2009	1700.128477	2390.497576
2010	1699.854129	2389.999691
2011	1699.731508	2389.801112
2012	1699.526801	2389.34237
2013	1699.127495	2388.610946
2014	1698.874472	2388.189542
2015	1698.817535	2388.050941
2016	1698.656013	2387.837201
2017	1698.396947	2387.468843
2018	1698.026493	2386.917379
2019	1697.801028	2386.626662
2020	1697.723796	2386.537039
2021	1697.583351	2386.326814
2022	1697.491836	2386.142104
2023	1697.171003	2385.72444
2024	1697.08767	2385.522084
2025	1697.060492	2385.471641
2026	1696.996765	2385.330098
2027	1696.844005	2385.16794
2028	1696.712707	2384.958088
2029	1696.52642	2384.64072
2030	1696.207229	2383.976504
2031	1696.030348	2383.783621
2032	1695.757271	2383.502417
2033	1695.447398	2383.055133
2034	1695.165415	2382.389475
2035	1694.66439	2381.72826
2036	1694.537042	2381.5397
2037	1694.092155	2380.957
2038	1693.84492	2380.567346
2039	1693.583835	2380.246473
2040	1693.102469	2379.494789
2041	1693.035421	2379.389606
2042	1692.926576	2379.085142
2043	1692.368353	2378.510321
2044	1692.048792	2378.184446
2045	1691.762862	2377.855745
2046	1691.550244	2377.569259
2047	1691.250294	2377.162174
2048	1690.869631	2376.598976
2049	1690.746149	2376.488409
2050	1690.680449	2376.318071
2051	1690.480964	2375.912772
2052	1690.172941	2375.368364
2053	1690.031772	2375.134727
2054	1689.776206	2374.637824
2055	1689.505586	2374.340135
2056	1689.112271	2373.889677
2057	1689.01347	2373.719639
2058	1688.710499	2373.27248
2059	1688.562478	2373.083567
2060	1688.475315	2372.971384
2061	1688.25335	2372.566177
2062	1688.083691	2372.250931
2063	1687.737324	2371.657404
2064	1687.604301	2371.431034
2065	1687.44583	2371.182144
2066	1687.280368	2370.920127
2067	1687.060052	2370.7179
2068	1686.869001	2370.359669
2069	1686.843707	2370.295509
2070	1686.745257	2370.201908
2071	1686.220999	2369.308408
2072	1686.170434	2369.247901
2073	1685.703029	2368.695994
2074	1685.498038	2368.343452
2075	1685.452031	2368.261709
2076	1685.360023	2368.105639
2077	1685.186703	2367.878596
2078	1685.024955	2367.703592
2079	1684.808805	2367.365861
2080	1684.732588	2367.159199
2081	1684.350519	2366.40736
2082	1683.917678	2365.799338
2083	1683.625333	2365.500211
2084	1683.321193	2365.081585
2085	1682.912789	2364.402345
2086	1682.635828	2364.035004
2087	1682.232445	2363.557289
2088	1681.842882	2363.100228
2089	1681.762382	2362.971345
2090	1681.736439	2362.926401
2091	1681.472451	2362.384463
2092	1681.328119	2362.201309
2093	1681.240068	2362.090416
2094	1681.152647	2361.960436
2095	1680.894282	2361.559477
2096	1680.639575	2361.239213
2097	1680.249449	2360.776189
2098	1680.17808	2360.622635
2099	1679.935833	2360.229229
2100	1679.913889	2360.192674
2101	1679.453542	2359.701581
2102	1679.173383	2359.305124
2103	1678.986381	2359.057205
2104	1678.700635	2358.798365
2105	1678.563271	2358.622852
2106	1678.48796	2358.534229
2107	1678.354101	2358.255717
2108	1678.180605	2358.038359
2109	1677.77248	2357.151496
2110	1677.589007	2356.858775
2111	1677.359183	2356.556489
2112	1677.279416	2356.415014
2113	1676.860306	2355.862915
2114	1676.559107	2355.452923
2115	1675.97778	2354.795349
2116	1675.814896	2354.596195
2117	1675.406956	2354.109896
2118	1675.19786	2353.746891
2119	1674.662373	2352.88611
2120	1674.393509	2352.445514
2121	1674.320854	2352.356492
2122	1674.099704	2352.11535
2123	1673.877261	2351.586188
2124	1673.508431	2351.227532
2125	1673.449106	2351.146689
2126	1673.250345	2350.880954
2127	1673.154228	2350.767328
2128	1672.797196	2350.247719
2129	1672.388924	2349.791291
2130	1672.227034	2349.553217
2131	1672.11459	2349.407969
2132	1671.854676	2349.177342
2133	1671.582934	2348.674541
2134	1671.409955	2348.449717
2135	1671.254451	2348.162393
2136	1670.99154	2347.751202
2137	1670.800065	2347.464552
2138	1670.439641	2346.862236
2139	1670.326184	2346.66553
2140	1669.95407	2346.119439
2141	1669.751902	2345.901059
2142	1669.460476	2345.481459
2143	1669.246826	2345.248867
2144	1668.823315	2344.588946
2145	1668.575004	2344.243378
2146	1668.34648	2343.899302
2147	1668.175619	2343.547964
2148	1668.120349	2343.428576
2149	1668.066185	2343.32606
2150	1667.775716	2342.943691
2151	1667.652588	2342.679029
2152	1667.521448	2342.466014
2153	1667.40965	2342.370978
2154	1667.352368	2342.27756
2155	1667.301134	2342.181527
2156	1667.259654	2342.049924
2157	1667.105088	2341.793924
2158	1666.914169	2341.576703
2159	1666.695838	2341.219838
2160	1666.47378	2340.962972
2161	1666.150005	2340.568998
2162	1666.084016	2340.449621
2163	1665.719818	2339.950106
2164	1665.520033	2339.696081
2165	1665.260264	2339.358508
2166	1664.981589	2339.023686
2167	1664.918912	2338.902958
2168	1664.579811	2338.563248
2169	1664.215159	2338.031002
2170	1664.025414	2337.778929
2171	1663.647498	2337.289903
2172	1663.411413	2336.902853
2173	1663.007007	2336.185397
2174	1662.866427	2336.006922
2175	1662.62822	2335.664246
2176	1662.511519	2335.498019
2177	1662.428868	2335.305036
2178	1662.112482	2334.941623
2179	1662.0114	2334.71753
2180	1661.934464	2334.540773
2181	1661.805127	2334.331499
2182	1661.520201	2333.781082
2183	1661.311816	2333.317135
2184	1661.189584	2333.190908
2185	1660.891779	2332.530693
2186	1660.810664	2332.452455
2187	1660.444539	2331.931211
2188	1660.067912	2331.470327
2189	1659.846315	2331.100215
2190	1659.742682	2330.96727
2191	1659.700025	2330.907838
2192	1659.621776	2330.807104
2193	1659.394258	2330.448434
2194	1659.020152	2329.965885
2195	1658.867833	2329.759657
2196	1658.820131	2329.685375
2197	1658.749652	2329.548004
2198	1658.640924	2329.453114
2199	1658.380607	2329.028152
2200	1658.018983	2328.601866
2201	1657.97068	2328.506552
2202	1657.903913	2328.413484
2203	1657.538394	2327.886564
2204	1657.379817	2327.726569
2205	1657.153622	2327.342412
2206	1656.944286	2327.027166
2207	1656.753591	2326.768195
2208	1656.619534	2326.563807
2209	1656.37175	2326.241741
2210	1656.349619	2326.200355
2211	1656.034524	2325.766134
2212	1655.969767	2325.695742
2213	1655.606653	2325.328864
2214	1655.55063	2325.189122
2215	1655.513995	2325.120182
2216	1655.25829	2324.754116
2217	1655.217876	2324.653736
2218	1655.160567	2324.542843
2219	1654.970279	2324.267122
2220	1654.897802	2324.064282
2221	1654.723465	2323.858016
2222	1654.606371	2323.727751
2223	1654.285389	2323.390208
2224	1654.054466	2323.107391
2225	1653.881492	2322.830777
2226	1653.790868	2322.697116
2227	1653.570383	2322.330774
2228	1653.342271	2321.998859
2229	1653.139172	2321.7405
2230	1653.084034	2321.60567
2231	1652.858761	2321.374291
2232	1652.391046	2320.638035
2233	1652.262907	2320.370147
2234	1652.063609	2320.087389
2235	1651.876293	2319.819366
2236	1651.769847	2319.684811
2237	1651.591684	2319.38349
2238	1651.224275	2318.894607
2239	1651.065796	2318.64602
2240	1650.679494	2318.107624
2241	1650.49461	2317.798534
2242	1650.31822	2317.572339
2243	1650.239243	2317.422056
2244	1650.111249	2317.158633
2245	1649.862912	2316.689944
2246	1649.62757	2316.395267
2247	1649.468165	2316.177315
2248	1649.313737	2315.920216
2249	1649.0399	2315.622632
2250	1648.925179	2315.380963
2251	1648.803306	2315.235073
2252	1648.579802	2314.834687
2253	1648.503679	2314.681158
2254	1648.443055	2314.572902
2255	1648.39354	2314.460073
2256	1648.209095	2314.236739
2257	1647.810546	2313.864223
2258	1647.633614	2313.57329
2259	1647.248486	2313.010502
2260	1647.144692	2312.717402
2261	1646.91012	2312.356643
2262	1646.702272	2312.030651
2263	1646.461523	2311.634586
2264	1646.431347	2311.592966
2265	1646.124991	2311.104944
2266	1646.035602	2310.994658
2267	1645.917394	2310.835527
2268	1645.595166	2310.367951
2269	1645.457822	2310.201072
2270	1645.182309	2309.724014
2271	1645.124832	2309.597487
2272	1644.9573	2309.350051
2273	1644.594625	2308.903877
2274	1644.161653	2308.378828
2275	1644.0371	2308.202846
2276	1643.939058	2308.03876
2277	1643.615555	2307.637863
2278	1643.396258	2307.198589
2279	1643.256826	2306.993494
2280	1643.110558	2306.796543
2281	1642.915666	2306.538019
2282	1642.713261	2306.25036
2283	1642.500943	2305.963338
2284	1642.388013	2305.792373
2285	1641.823893	2305.007368
2286	1641.543698	2304.738741
2287	1641.164899	2304.137874
2288	1641.145924	2304.099597
2289	1641.002618	2303.896843
2290	1640.863329	2303.626234
2291	1640.563839	2303.113246
2292	1640.463989	2302.989943
2293	1640.333861	2302.815335
2294	1640.176354	2302.582943
2295	1640.100812	2302.463004
2296	1639.930953	2302.218974
2297	1639.436041	2301.647614
2298	1639.308753	2301.481626
2299	1639.109468	2301.163826
2300	1638.859958	2300.759654
2301	1638.792884	2300.635579
2302	1638.679926	2300.291661
2303	1638.282098	2299.55717
2304	1638.263869	2299.525912
2305	1638.177414	2299.405837
2306	1637.677107	2298.714211
2307	1637.512625	2298.429572
2308	1637.135601	2297.612932
2309	1636.744808	2297.005928
2310	1636.529218	2296.785286
2311	1636.330993	2296.400605
2312	1636.11077	2296.134423
2313	1635.952831	2295.957729
2314	1635.845751	2295.797122
2315	1635.722759	2295.568358
2316	1635.613435	2295.334305
2317	1635.419509	2295.039064
2318	1635.272454	2294.854921
2319	1635.170619	2294.727048
2320	1635.026905	2294.527264
2321	1634.630615	2294.010946
2322	1634.447066	2293.707167
2323	1634.110097	2293.17197
2324	1634.015368	2293.045605
2325	1633.934987	2292.962806
2326	1633.884818	2292.887205
2327	1633.806503	2292.774987
2328	1633.671196	2292.525617
2329	1633.527022	2292.204513
2330	1633.460026	2292.040056
2331	1633.144047	2291.642524
2332	1633.067396	2291.484426
2333	1632.988332	2291.353142
2334	1632.535967	2290.66414
2335	1632.378841	2290.434816
2336	1632.253609	2290.210964
2337	1632.08269	2290.012029
2338	1631.844659	2289.695355
2339	1631.743227	2289.569842
2340	1631.576435	2289.35317
2341	1631.189072	2288.705548
2342	1631.054745	2288.43907
2343	1630.904284	2288.194177
2344	1630.5612	2287.648038
2345	1630.247154	2287.219439
2346	1629.909524	2286.675231
2347	1629.789438	2286.531599
2348	1629.592527	2286.254498
2349	1629.506764	2286.077687
2350	1629.445736	2285.980423
2351	1628.998621	2285.180102
2352	1628.801244	2284.880841
2353	1628.471016	2284.494865
2354	1628.395027	2284.413214
2355	1628.326611	2284.263535
2356	1627.99141	2283.856182
2357	1627.747383	2283.474319
2358	1627.571228	2283.205051
2359	1627.42133	2283.054518
2360	1627.354547	2282.917733
2361	1627.319764	2282.863701
2362	1627.156997	2282.668745
2363	1627.062623	2282.506991
2364	1626.790779	2282.226529
2365	1626.484593	2281.869023
2366	1626.281551	2281.555835
2367	1626.052536	2281.263054
2368	1625.851992	2281.015059
2369	1625.506441	2280.622644
2370	1625.432794	2280.551339
2371	1625.197051	2280.099265
2372	1624.971946	2279.843861
2373	1624.912947	2279.732026
2374	1624.600841	2279.214211
2375	1624.54734	2279.146004
2376	1624.34322	2278.815745
2377	1624.115896	2278.57913
2378	1623.888191	2278.277798
2379	1623.606374	2277.685566
2380	1623.48349	2277.425323
2381	1623.159387	2276.881576
2382	1622.951784	2276.587152
2383	1622.776623	2276.290893
2384	1622.599562	2275.938326
2385	1622.547036	2275.796903
2386	1622.241003	2275.403967
2387	1621.887402	2274.904956
2388	1621.77741	2274.662182
2389	1621.623287	2274.472096
2390	1621.572954	2274.375608
2391	1621.380838	2274.038581
2392	1621.207397	2273.773331
2393	1620.771067	2273.094238
2394	1620.723823	2272.985956
2395	1620.688003	2272.903506
2396	1620.40662	2272.512014
2397	1620.154239	2272.169081
2398	1619.917497	2271.804019
2399	1619.574085	2271.366056
2400	1619.310599	2270.958663
2401	1619.119023	2270.651756
2402	1618.887372	2270.308843
2403	1618.779458	2270.19056
2404	1618.712796	2270.122761
2405	1618.541965	2269.921803
2406	1618.477064	2269.801653
2407	1618.157905	2269.435648
2408	1617.887302	2269.097306
2409	1617.649701	2268.719291
2410	1617.197852	2267.979779
2411	1616.999806	2267.673733
2412	1616.823694	2267.372283
2413	1616.518957	2267.010261
2414	1616.361559	2266.815558
2415	1616.222968	2266.638758
2416	1615.987656	2266.115042
2417	1615.896158	2265.925635
2418	1615.602238	2265.459779
2419	1615.377608	2265.076363
2420	1615.191331	2264.854824
2421	1615.056378	2264.696135
2422	1614.964696	2264.583025
2423	1614.744728	2264.336094
2424	1614.7328	2264.292347
2425	1614.65576	2264.115281
2426	1614.277979	2263.595276
2427	1613.5628	2262.286995
2428	1613.2871	2261.81467
2429	1613.239005	2261.693933
2430	1613.083294	2261.426369
2431	1613.022823	2261.367656
2432	1612.946601	2261.254479
2433	1612.896867	2261.138004
2434	1612.789035	2260.994839
2435	1612.394056	2260.225279
2436	1611.992868	2259.727718
2437	1611.765004	2259.309925
2438	1611.517303	2259.067034
2439	1611.410139	2258.919628
2440	1611.371769	2258.845457
2441	1611.272107	2258.678039
2442	1610.953857	2258.203537
2443	1610.768784	2258.018503
2444	1610.701134	2257.944769
2445	1610.359271	2257.474477
2446	1610.225169	2257.280281
2447	1610.017715	2256.983161
2448	1609.786667	2256.681086
2449	1609.720986	2256.548182
2450	1609.539591	2256.11617
2451	1609.246251	2255.579966
2452	1609.068072	2255.313647
2453	1609.000829	2255.196824
2454	1608.862335	2255.007423
2455	1608.525885	2254.524527
2456	1608.506236	2254.491037
2457	1608.459636	2254.396517
2458	1608.400146	2254.300841
2459	1608.110815	2253.816246
2460	1607.966777	2253.631032
2461	1607.946936	2253.601453
2462	1607.88848	2253.502853
2463	1607.697265	2253.262922
2464	1607.609973	2253.134901
2465	1607.527881	2253.004034
2466	1607.310403	2252.607222
2467	1606.971927	2252.071915
2468	1606.529858	2251.532211
2469	1606.458018	2251.430693
2470	1606.304437	2251.154603
2471	1606.151383	2250.940394
2472	1606.02399	2250.777246
2473	1605.835805	2250.404761
2474	1605.760962	2250.331287
2475	1605.558836	2250.08606
2476	1605.402076	2249.898276
2477	1605.231488	2249.670398
2478	1605.053106	2249.359552
2479	1604.945476	2249.148083
2480	1604.895311	2249.086807
2481	1604.64408	2248.633924
2482	1604.490478	2248.425635
2483	1604.175345	2247.993607
2484	1603.849765	2247.613768
2485	1603.779713	2247.510545
2486	1603.716431	2247.391198
2487	1603.614031	2247.235724
2488	1603.51692	2247.061382
2489	1603.407618	2246.883839
2490	1603.294488	2246.745361
2491	1603.147034	2246.485337
2492	1602.942269	2246.076824
2493	1602.766046	2245.773564
2494	1602.477377	2245.234647
2495	1602.346325	2244.996676
2496	1602.151328	2244.586432
2497	1602.029175	2244.367804
2498	1601.948066	2244.275228
2499	1601.812179	2244.151941
2500	1601.507042	2243.691832
2501	1601.306384	2243.388951
2502	1601.070401	2243.032012
2503	1601.026559	2242.955635
2504	1600.761065	2242.533318
2505	1600.548613	2242.237663
2506	1600.304193	2241.843948
2507	1600.046034	2241.478671
2508	1599.940812	2241.34945
2509	1599.580024	2240.936216
2510	1599.382914	2240.627713
2511	1598.713679	2239.871072
2512	1598.644289	2239.768872
2513	1598.382046	2239.433942
2514	1598.302092	2239.352503
2515	1597.991234	2238.744938
2516	1597.494237	2238.171631
2517	1597.443788	2238.120264
2518	1597.270841	2237.831001
2519	1597.067024	2237.591296
2520	1596.691561	2237.083593
2521	1596.674234	2237.052318
2522	1596.530983	2236.885234
2523	1596.493645	2236.80777
2524	1596.367948	2236.596645
2525	1596.188257	2236.357479
2526	1596.099795	2236.202737
2527	1595.916502	2235.901912
2528	1595.602631	2235.2643
2529	1595.474188	2235.124497
2530	1595.123897	2234.651531
2531	1594.846488	2234.159479
2532	1594.820152	2234.118247
2533	1594.651056	2233.816692
2534	1594.515737	2233.65077
2535	1594.441009	2233.541525
2536	1594.034085	2232.876649
2537	1593.903613	2232.661534
2538	1593.87936	2232.631964
2539	1593.410849	2232.122439
2540	1593.263317	2231.930836
2541	1593.133255	2231.772009
2542	1593.109826	2231.74333
2543	1593.032615	2231.621337
2544	1592.972355	2231.509995
2545	1592.763848	2231.160867
2546	1592.606469	2230.891954
2547	1592.537555	2230.779707
2548	1592.454434	2230.678007
2549	1592.206059	2230.21944
2550	1592.132323	2230.09619
2551	1591.897784	2229.616909
2552	1591.683839	2229.284331
2553	1591.595679	2229.068086
2554	1591.456177	2228.837165
2555	1591.363466	2228.689661
2556	1591.205797	2228.470324
2557	1591.017703	2228.212432
2558	1590.876092	2228.00278
2559	1590.66404	2227.684237
2560	1590.303673	2227.207267
2561	1590.055678	2226.911292
2562	1589.955364	2226.786607
2563	1589.649512	2226.275922
2564	1589.468348	2226.04837
2565	1589.396045	2225.915397
2566	1589.131486	2225.472855
2567	1588.837903	2225.110184
2568	1588.510989	2224.689994
2569	1588.182424	2224.247417
2570	1587.93539	2223.918587
2571	1587.683522	2223.532686
2572	1587.585163	2223.408978
2573	1587.408568	2223.18015
2574	1587.135025	2222.88372
2575	1586.950097	2222.586735
2576	1586.802262	2222.364116
2577	1586.727579	2222.200934
2578	1586.39885	2221.798494
2579	1586.201753	2221.477462
2580	1586.12165	2221.390649
2581	1585.686774	2220.571447
2582	1585.612253	2220.454924
2583	1585.501617	2220.333905
2584	1585.459834	2220.262855
2585	1585.125919	2219.74235
2586	1584.9608	2219.514506
2587	1584.846162	2219.281267
2588	1584.578152	2218.890457
2589	1584.531392	2218.806824
2590	1584.287585	2218.547407
2591	1584.191928	2218.421981
2592	1584.012096	2218.128636
2593	1583.958868	2218.077053
2594	1583.918261	2218.011343
2595	1583.836575	2217.870738
2596	1583.613541	2217.550872
2597	1583.473939	2217.344331
2598	1583.314177	2217.103045
2599	1583.053642	2216.721334
2600	1582.804348	2216.319987
2601	1582.582106	2215.96956
2602	1582.394397	2215.728021
2603	1582.269017	2215.541962
2604	1582.040032	2215.169106
2605	1581.936118	2215.028766
2606	1581.628798	2214.699885
2607	1581.589897	2214.657822
2608	1581.310545	2214.327005
2609	1581.205685	2214.100547
2610	1581.190224	2214.07161
2611	1581.129489	2214.010842
2612	1580.976523	2213.798314
2613	1580.724047	2213.399862
2614	1580.458671	2213.058483
2615	1580.020156	2212.406349
2616	1579.952632	2212.248588
2617	1579.711147	2211.80793
2618	1579.552791	2211.450997
2619	1579.353411	2211.125472
2620	1579.305941	2211.039654
2621	1579.131332	2210.691657
2622	1578.846979	2210.314464
2623	1578.646348	2210.001184
2624	1578.355476	2209.620949
2625	1578.259847	2209.521813
2626	1578.197342	2209.46066
2627	1578.046752	2209.270781
2628	1577.850424	2208.998102
2629	1577.835457	2208.970436
2630	1577.522571	2208.524179
2631	1577.251833	2208.0995
2632	1577.193636	2208.01406
2633	1576.873563	2207.46182
2634	1576.715842	2207.233808
2635	1576.638213	2207.135532
2636	1576.586382	2207.041526
2637	1576.504391	2206.970166
2638	1576.381317	2206.806602
2639	1576.216701	2206.54773
2640	1575.951451	2206.069242
2641	1575.837091	2205.873598
2642	1575.605594	2205.516678
2643	1575.459568	2205.311443
2644	1575.41816	2205.241457
2645	1575.101437	2204.838018
2646	1574.999734	2204.6549
2647	1574.737904	2204.381321
2648	1574.682201	2204.247669
2649	1574.330827	2203.898531
2650	1574.12463	2203.654737
2651	1573.969668	2203.38834
2652	1573.922643	2203.31889
2653	1573.514786	2202.849058
2654	1573.473149	2202.752784
2655	1573.388906	2202.614151
2656	1573.150625	2202.251741
2657	1573.030788	2202.007779
2658	1572.82582	2201.739136
2659	1572.609319	2201.355647
2660	1572.479262	2201.148975
2661	1572.13042	2200.718036
2662	1572.078564	2200.637172
2663	1571.797202	2200.354474
2664	1571.704632	2200.163736
2665	1571.594561	2199.991655
2666	1571.406136	2199.709817
2667	1571.02574	2199.229075
2668	1570.78531	2198.832624
2669	1570.501284	2198.505506
2670	1570.112766	2198.081861
2671	1570.035367	2197.94636
2672	1569.988632	2197.847735
2673	1569.817145	2197.570652
2674	1569.633971	2197.304201
2675	1569.517758	2197.181151
2676	1569.250505	2196.656894
2677	1569.141035	2196.451644
2678	1569.121914	2196.425035
2679	1568.92085	2196.061932
2680	1568.820032	2195.94403
2681	1568.7543	2195.888406
2682	1568.359593	2195.239255
2683	1568.176734	2194.959733
2684	1568.145907	2194.905218
2685	1567.951832	2194.718439
2686	1567.88802	2194.637616
2687	1567.821315	2194.486527
2688	1567.500275	2194.146399
2689	1567.426859	2194.046378
2690	1567.206171	2193.81558
2691	1567.039742	2193.52563
2692	1566.928193	2193.312806
2693	1566.638167	2192.942445
2694	1566.415436	2192.638158
2695	1566.261553	2192.437164
2696	1565.968787	2192.043206
2697	1565.741708	2191.686479
2698	1565.621544	2191.514608
2699	1565.469755	2191.27436
2700	1565.418454	2191.190944
2701	1565.12323	2190.837839
2702	1564.987729	2190.603065
2703	1564.926062	2190.517016
2704	1564.763799	2190.271574
2705	1564.312534	2189.697016
2706	1564.222338	2189.573698
2707	1563.958952	2189.014287
2708	1563.878004	2188.901018
2709	1563.512952	2188.402262
2710	1563.304548	2188.061916
2711	1563.190086	2187.803949
2712	1562.954031	2187.478587
2713	1562.756228	2187.250874
2714	1562.590243	2186.967485
2715	1562.536987	2186.864832
2716	1562.350975	2186.587941
2717	1562.301498	2186.50979
2718	1561.996126	2186.145618
2719	1561.862346	2185.956373
2720	1561.560256	2185.62234
2721	1561.46842	2185.508581
2722	1561.381043	2185.427855
2723	1561.166286	2185.167785
2724	1560.978793	2184.844726
2725	1560.812453	2184.57598
2726	1560.641701	2184.372423
2727	1560.567185	2184.252978
2728	1560.512855	2184.152687
2729	1560.447736	2184.020051
2730	1560.05819	2183.329191
2731	1560.029077	2183.269296
2732	1559.97734	2183.135092
2733	1559.898225	2183.011751
2734	1559.550048	2182.568245
2735	1559.233218	2182.104437
2736	1559.022091	2181.852076
2737	1558.890685	2181.631625
2738	1558.699826	2181.342238
2739	1558.567373	2181.100159
2740	1558.500918	2180.981601
2741	1558.280547	2180.805283
2742	1558.216973	2180.70202
2743	1557.975712	2180.224567
2744	1557.901656	2180.121363
2745	1557.856825	2180.01805
2746	1557.632555	2179.776934
2747	1557.313706	2179.371639
2748	1557.153094	2179.119729
2749	1557.114169	2179.053663
2750	1556.984874	2178.82658
2751	1556.839014	2178.641041
2752	1556.739025	2178.486137
2753	1556.674267	2178.408898
2754	1556.513699	2178.171125
2755	1556.204777	2177.750205
2756	1556.18887	2177.723574
2757	1556.031669	2177.411779
2758	1555.995073	2177.371087
2759	1555.641818	2176.895936
2760	1555.409004	2176.686994
2761	1555.323588	2176.589671
2762	1555.087063	2176.314253
2763	1554.805268	2175.84741
2764	1554.708743	2175.702853
2765	1554.63998	2175.602961
2766	1554.393713	2175.330874
2767	1554.102027	2174.921645
2768	1553.964731	2174.748175
2769	1553.695627	2174.275019
2770	1553.60548	2174.105924
2771	1553.365415	2173.738143
2772	1553.261619	2173.573041
2773	1553.109012	2173.356419
2774	1552.897255	2173.00904
2775	1552.675767	2172.709825
2776	1552.517751	2172.484256
2777	1552.155371	2172.139293
2778	1552.049215	2172.018304
2779	1551.894959	2171.780345
2780	1551.331739	2171.031298
2781	1551.172028	2170.800029
2782	1550.961161	2170.380895
2783	1550.907628	2170.241613
2784	1550.797202	2170.061689
2785	1550.749021	2170.012807
2786	1550.585529	2169.75748
2787	1550.561246	2169.703118
2788	1550.469326	2169.549531
2789	1550.39617	2169.427205
2790	1550.284588	2169.256073
2791	1550.12582	2169.053016
2792	1549.866303	2168.72571
2793	1549.634175	2168.426485
2794	1549.334932	2167.949866
2795	1549.30242	2167.891848
2796	1549.131825	2167.563227
2797	1549.007726	2167.333219
2798	1548.927415	2167.22788
2799	1548.82749	2167.036288
2800	1548.630845	2166.751579
2801	1548.31726	2166.383918
2802	1548.042887	2166.078265
2803	1547.851642	2165.742312
2804	1547.657318	2165.518348
2805	1547.365944	2164.964247
2806	1546.987335	2164.575139
2807	1546.639557	2164.1885
2808	1546.415441	2163.85347
2809	1546.246212	2163.623109
2810	1546.176524	2163.478715
2811	1546.038798	2163.279028
2812	1545.992288	2163.180542
2813	1545.841709	2163.001928
2814	1545.608169	2162.677469
2815	1545.249608	2162.121498
2816	1545.139121	2161.90636
2817	1545.041225	2161.766298
2818	1544.768561	2161.411152
2819	1544.711492	2161.290273
2820	1544.388061	2160.883606
2821	1544.363079	2160.841016
2822	1544.309039	2160.752067
2823	1543.872577	2160.012642
2824	1543.83504	2159.95823
2825	1543.667199	2159.58026
2826	1543.482166	2159.333691
2827	1543.281736	2158.840186
2828	1543.074263	2158.579913
2829	1542.969816	2158.426832
2830	1542.918353	2158.353035
2831	1542.842171	2158.255135
2832	1542.766748	2158.148469
2833	1542.530957	2157.725659
2834	1542.34765	2157.394907
2835	1542.19237	2157.157006
2836	1541.797919	2156.692819
2837	1541.542888	2156.342849
2838	1541.423251	2156.107207
2839	1541.270417	2155.904543
2840	1541.220673	2155.821633
2841	1540.923506	2155.471877
2842	1540.847676	2155.294359
2843	1540.590116	2154.835517
2844	1540.386325	2154.589894
2845	1540.32245	2154.514628
2846	1540.283562	2154.448361
2847	1540.103745	2154.154818
2848	1539.950624	2153.928424
2849	1539.839439	2153.741626
2850	1539.474418	2153.272855
2851	1538.946312	2152.532455
2852	1538.86254	2152.417318
2853	1538.767833	2152.274808
2854	1538.556995	2151.951154
2855	1538.500951	2151.841135
2856	1538.475599	2151.80894
2857	1538.439938	2151.73887
2858	1538.361185	2151.661633
2859	1537.996787	2151.091047
2860	1537.893672	2150.898575
2861	1537.843548	2150.815928
